HOUSEID,ANNMILES,GASUSGE,HighestEDUC,TAXISERVICE,RIDESHARE22,ESCOOTERUSED,PTUSED,MCTRANSIT,WALKTRANSIT,BIKETRANSIT,EMPLOYMENT2,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000164148,63000,2255.678032149563,7,0,12,0,0,0,17,0,102,8313.2820339,0.0,24794.361903,3,1,1,2,7,3,2,4,17,72,1,9,9,1,5,4,1,6,2,4,7,1,3,1,2,0,5,1,202212,3,1033
9000164170,79200,3521.594846106283,7,0,0,0,3,0,4,0,40,10507.578751,15976.84819,0.0,2,1,1,2,3,2,2,2,2,32,1,10,10,1,4,4,1,6,2,4,4,4,6,2,2,0,4,2,202212,2,1026
9000164238,90000,3512.082797077267,6,0,0,0,12,0,85,20,42,6502.0723789,9105.6440924,0.0,4,3,3,2,8,4,2,3,17,83,1,4,4,1,4,3,2,2,3,3,6,1,3,1,0,0,4,1,202211,3,1035
9000164358,81814,3833.3687649906756,5,0,0,0,0,0,0,0,81,12736.307248,0.0,42158.766868,3,2,1,2,4,2,2,4,0,44,1,6,6,1,4,3,1,8,4,6,1,4,6,2,1,0,4,2,202211,3,1028
9000164496,208000,7452.368249228163,3,0,0,0,0,0,0,0,40,41107.468901,0.0,130843.08976,3,2,4,1,5,3,2,3,4,51,1,7,7,1,3,2,1,10,1,5,7,1,4,1,0,0,3,1,202210,1,1029
9000164498,93000,3271.423333906764,6,0,0,0,0,0,16,0,45,3491.7034373,4411.8945144,0.0,1,3,3,2,4,2,2,1,4,43,1,3,3,1,1,1,2,1,3,3,3,1,3,1,0,0,1,1,202211,1,1027
9000164564,47000,2329.467983155567,6,0,0,0,0,0,0,0,95,10992.97689,17606.211311,0.0,3,1,1,2,4,2,2,3,4,44,1,9,9,1,4,4,1,6,4,6,6,4,6,2,1,0,4,2,202212,2,1028
9000164801,59000,2054.042521980375,6,0,0,0,10,0,10,0,165,9485.5852239,23275.673431,0.0,5,1,1,2,1,1,2,5,6,13,1,11,11,1,5,5,1,10,3,3,2,4,6,2,0,0,5,2,202211,4,1022
9000165016,360000,18453.10667916481,4,0,0,0,0,0,2,0,40,5877.7732314,7907.6732996,0.0,1,3,3,2,3,2,2,1,2,33,1,5,5,1,1,2,2,1,3,3,3,1,2,1,0,0,1,1,202211,1,1025
9000165222,60030,2653.081327245128,4,0,0,0,0,0,0,0,0,16002.104563,18321.976773,0.0,4,2,1,2,6,3,2,4,2,62,2,3,3,1,4,4,1,10,2,4,4,4,6,2,0,0,3,2,202211,1,1032
9000165235,200000,6651.887256774548,6,0,6,0,1,0,20,0,40,19046.763272,0.0,61236.712887,1,3,3,1,9,4,2,1,0,91,1,10,10,3,1,1,2,1,1,5,7,1,4,1,0,0,1,1,202211,1,1037
9000165282,200000,7355.17370433264,3,0,0,0,0,0,3,0,0,10454.837135,14469.7165,0.0,2,3,2,2,7,3,2,1,0,74,1,1,1,1,2,1,1,2,4,6,5,4,6,2,0,0,2,1,202211,0,1033
9000165314,47500,2038.826251963234,3,0,62,0,35,0,65,0,0,23574.141963,0.0,92730.40509,7,3,4,2,7,3,1,5,3,73,1,2,2,1,10,5,1,6,3,2,1,1,2,1,3,0,10,1,202211,0,1033
9000165380,199991,6519.206202750541,6,0,0,0,0,0,1,0,0,6354.4421994,8541.1877998,0.0,2,3,3,2,7,3,2,2,1,73,1,2,2,3,2,2,2,2,3,1,4,2,6,1,0,0,2,1,202211,0,1033
9000165433,81000,2863.5191679576483,6,0,0,0,0,0,25,0,70,2046.7641556,2557.6724627,0.0,2,1,1,2,3,2,2,2,6,32,1,6,6,1,3,5,1,6,2,4,2,4,6,2,1,0,3,2,202211,1,1026
9000165493,35000,1859.34821260272,6,0,0,0,0,0,10,10,40,11423.298763,12956.670993,0.0,1,1,1,2,6,3,2,1,2,62,1,7,7,1,1,1,2,1,2,4,6,4,6,2,0,0,1,2,202210,1,1032
9000165517,182692,8293.849636093426,7,3,5,0,2,0,4,0,70,3854.8274597,5318.6256537,0.0,2,1,1,2,3,2,2,2,4,32,1,10,10,1,2,4,1,2,2,4,5,4,6,2,0,0,2,2,202211,2,1026
9000165650,82000,3189.449314337626,5,0,0,0,0,1,2,1,0,6034.4647166,0.0,20617.178917,2,1,1,1,3,2,2,2,1,31,1,6,6,1,2,2,1,10,1,5,1,1,4,1,0,0,2,1,202210,0,1025
9000165667,70000,2537.7349138534964,3,0,0,0,0,0,0,0,70,18058.500679,0.0,69998.843884,2,3,3,2,5,3,2,2,0,53,1,4,4,1,5,1,1,4,3,2,1,2,6,1,0,3,2,1,202211,2,1029
9000165767,102300,5557.981540233008,7,0,6,0,0,0,60,1,90,16370.593245,22639.221352,0.0,2,1,1,2,4,2,2,2,4,42,1,11,11,3,2,2,1,2,2,5,5,1,5,1,0,0,2,1,202211,2,1027
9000165831,60000,2775.845086755093,7,0,0,0,0,0,0,0,40,4179.3475629,6108.7042897,0.0,2,3,1,2,7,3,2,2,4,73,1,8,8,1,3,2,1,4,3,1,6,1,1,1,0,1,2,1,202211,1,1033
9000165868,60100,2080.5246308258315,5,0,0,0,0,0,0,0,240,17208.892327,27297.837281,0.0,6,3,1,1,9,4,2,6,10,91,1,11,11,1,6,6,1,2,1,5,4,1,4,1,0,0,6,1,202211,6,1037
9000166047,127000,4546.8647732239115,6,0,0,0,0,0,10,0,40,274.03377388,389.65415656,0.0,2,1,1,2,9,4,2,2,2,92,1,5,5,2,3,2,1,7,2,4,4,1,3,1,1,0,3,1,202211,1,1039
9000166067,183000,7863.317769934538,5,0,3,0,0,0,1,0,90,12891.65926,0.0,34417.223512,3,1,1,2,1,1,2,2,4,13,1,10,10,1,3,2,1,2,3,3,1,1,2,1,0,0,3,1,202211,2,1021
9000166070,143000,8372.44850073111,8,0,0,0,0,0,0,0,72,3684.8302782,5293.8201005,0.0,2,1,1,1,2,1,2,2,3,21,1,10,10,1,2,2,1,2,1,5,4,1,4,1,0,0,2,1,202211,2,1023
9000166123,340000,13038.364979087313,6,0,2,0,0,0,8,0,70,3684.8225551,5374.4742103,0.0,2,2,1,2,5,3,2,2,9,53,1,9,9,1,2,2,1,2,3,3,3,1,2,1,0,0,2,1,202211,2,1029
9000166254,583000,21820.572040482297,4,0,2,0,1,0,7,0,90,12400.014607,17923.956793,0.0,3,1,1,2,4,2,2,4,7,42,1,10,10,1,4,5,1,8,2,4,3,1,5,1,1,0,4,1,202211,2,1027
9000166519,35000,1822.3471831719253,4,0,0,0,0,0,10,15,0,5321.1038004,0.0,21497.44561,1,2,1,2,5,3,2,1,2,53,1,5,5,1,1,1,2,9,3,1,1,2,6,1,0,0,1,1,202211,0,1029
9000166669,44400,2236.0447463097175,5,0,0,0,0,9,25,0,40,4745.5996484,6241.7840496,0.0,2,1,1,2,5,3,2,2,9,53,1,6,6,1,2,4,1,2,3,1,2,2,6,1,0,0,2,1,202211,1,1029
9000166739,60000,2005.7452443047387,3,0,2,0,0,0,2,0,0,37485.789085,51720.734186,0.0,2,1,1,2,5,3,2,2,0,53,1,6,6,2,4,2,1,4,3,3,6,1,3,1,1,1,3,1,202211,0,1029
9000166792,55000,2135.8267315265784,6,0,0,0,20,9,20,25,88,10577.993079,14754.922031,0.0,2,1,1,1,3,2,1,2,6,31,1,6,6,1,3,2,1,6,1,5,4,1,1,1,1,0,3,1,202212,2,1025
9000166852,235000,11638.873266069304,5,0,0,0,0,0,0,0,40,17147.653788,0.0,42451.781409,2,2,1,2,4,2,2,1,1,43,1,-7,10,97,2,2,1,10,3,1,7,4,6,2,0,0,2,2,202211,1,1028
9000166933,220989,12268.992267698643,5,0,0,0,0,0,0,0,33,4532.6087526,6563.2989982,0.0,1,2,1,2,5,3,2,1,1,52,1,8,8,1,1,3,2,9,2,4,2,1,5,1,0,0,1,1,202211,1,1029
9000166936,64379,2464.7131727688056,1,0,0,0,0,0,0,0,0,33640.198268,0.0,102548.1392,1,2,1,1,2,1,1,0,0,21,1,5,5,1,1,1,2,9,1,5,7,1,4,1,0,0,1,1,202211,0,1023
9000166951,60000,2015.7234111438024,7,0,3,0,0,0,0,0,80,5618.192279,0.0,20314.110098,2,3,3,2,5,3,2,2,2,52,1,7,7,1,2,2,1,2,2,5,7,1,5,1,0,0,2,1,202211,2,1029
9000167346,181000,6581.260131621345,6,0,0,0,0,0,0,0,40,9391.0702394,13650.050349,0.0,2,1,1,2,5,3,2,2,2,52,1,7,7,2,3,2,1,6,2,4,2,1,5,1,1,0,3,1,202211,1,1029
9000167436,105000,3584.839352755752,6,0,0,0,0,0,7,3,85,5351.5896555,7175.2574953,0.0,2,1,1,1,2,1,2,2,15,21,1,7,7,1,4,2,1,6,1,5,4,1,4,1,2,0,4,1,202211,2,1023
9000167699,127000,5142.387448484991,5,0,2,0,0,2,0,0,0,6186.7180398,8926.2662716,0.0,2,1,1,1,3,2,2,2,2,31,1,6,6,1,2,1,1,10,1,5,6,1,4,1,0,0,2,1,202212,0,1025
9000167745,120000,4078.5033716369053,6,0,2,0,0,0,10,0,60,5014.2469286,7887.1958951,0.0,3,3,3,1,3,2,2,2,2,31,1,10,10,1,3,2,1,10,1,5,2,1,4,1,0,0,3,1,202211,1,1025
9000167832,57000,1971.2921306635906,8,4,13,1,0,0,30,0,65,11781.643421,17277.893635,0.0,4,1,1,2,3,2,2,4,13,32,1,11,11,1,6,4,1,4,2,4,4,1,5,1,0,2,4,1,202211,2,1025
9000167923,80000,2742.2010150580586,1,0,15,7,30,0,25,10,40,57228.286184,81855.710595,0.0,2,3,2,2,5,3,1,2,0,52,1,4,4,4,5,2,1,6,2,4,5,1,5,1,3,0,5,1,202211,1,1029
9000168060,52000,1931.661780935845,4,0,6,0,2,0,25,0,80,6341.109031,0.0,16646.850265,2,1,1,2,9,4,2,2,6,92,1,11,11,1,2,2,1,2,2,4,1,1,5,1,0,0,2,1,202211,2,1037
9000168104,132000,4647.574368143854,6,0,0,0,0,0,1,0,90,4153.6054502,0.0,11858.388335,2,3,2,1,2,1,2,2,6,21,1,9,9,1,2,2,1,2,1,5,7,1,4,1,0,0,2,1,202212,2,1023
9000168152,124000,4255.513771182848,7,0,2,0,0,0,52,2,28,9058.1162483,15463.414853,0.0,2,2,1,2,5,3,2,2,6,53,1,10,10,1,2,3,1,2,3,2,5,1,2,1,0,0,2,1,202212,2,1029
9000168420,78000,2785.412084238953,8,0,8,0,0,0,5,0,40,17985.582764,0.0,60945.510907,2,1,2,1,5,3,2,2,2,51,1,11,11,3,4,2,1,4,1,4,7,1,4,1,1,1,3,1,202211,1,1029
9000168453,99000,4722.233904219344,7,0,2,0,0,0,0,0,96,6099.3933859,9457.0101361,0.0,3,1,1,2,7,3,2,3,3,73,1,8,8,1,3,3,1,8,3,3,4,1,1,1,0,0,3,1,202212,3,1033
9000168564,283000,9872.472470450237,4,0,0,0,0,0,0,0,40,9335.4158767,12180.863548,0.0,2,1,1,1,3,2,2,2,1,31,1,4,4,2,2,2,1,10,1,5,6,1,4,1,0,0,2,1,202211,1,1025
9000168756,200000,11060.68192929346,4,0,0,0,0,0,0,0,0,41813.411032,58842.565427,0.0,1,3,1,2,6,3,2,1,2,63,1,6,6,2,1,1,2,1,3,1,4,1,1,1,0,0,1,1,202301,0,1031
9000168812,188000,6352.6133967256565,6,1,18,0,0,0,7,0,80,5706.2636294,0.0,15698.859968,2,1,1,2,5,3,2,2,8,52,1,11,11,1,2,2,1,2,2,4,7,1,5,1,0,0,2,1,202211,2,1029
9000168913,61000,2279.4740040294687,5,0,0,0,0,0,0,0,71,49280.985177,0.0,105835.55963,5,1,1,1,5,3,2,5,6,51,1,11,11,2,6,4,1,6,1,5,1,1,4,1,1,0,6,1,202211,2,1029
9000169087,52000,1810.60559544939,5,0,1,0,1,0,20,0,125,22376.899517,0.0,122793.1516,3,3,1,2,8,4,2,3,20,83,1,5,5,1,3,3,1,2,3,1,7,4,6,2,0,0,3,2,202212,3,1036
9000169093,60000,2056.650761293544,4,0,0,0,0,0,0,0,0,9149.7144004,11753.925906,0.0,1,2,1,2,7,3,1,1,0,73,1,5,5,1,1,1,2,1,3,1,3,1,1,1,0,0,1,1,202211,0,1033
9000169147,61000,3094.3864338942108,6,0,0,0,0,0,0,0,0,11779.820297,16676.287203,0.0,2,1,1,2,4,2,2,2,3,43,1,7,7,1,3,3,1,4,3,2,2,1,2,1,0,1,2,1,202212,0,1027
9000169219,54000,1889.5619868898011,5,0,0,0,0,0,4,4,90,8428.4919402,11980.953168,0.0,2,1,1,2,8,4,2,2,0,82,1,7,7,1,6,2,1,6,2,5,2,1,5,1,4,0,6,1,202211,2,1035
9000169229,70000,2472.872679633598,6,0,0,0,0,0,0,0,40,4891.0647866,6796.9847623,0.0,1,3,3,2,5,3,2,1,0,52,1,7,7,1,1,1,2,1,2,5,4,1,5,1,0,0,1,1,202211,1,1029
9000169398,112000,4193.729967135759,5,0,0,0,0,0,10,0,77,5847.0270981,8836.4558118,0.0,2,3,2,2,8,4,2,2,2,82,1,7,7,1,2,2,2,2,2,4,5,1,5,1,0,0,2,1,202212,2,1035
9000169494,40000,2080.1652392506544,3,0,0,0,0,0,0,0,40,9615.8435185,0.0,51772.122368,2,2,1,2,6,3,2,2,3,62,1,6,6,1,2,3,1,10,2,4,7,4,6,2,0,0,2,2,202211,1,1032
9000169843,44000,1825.4172490291292,7,0,0,0,0,0,0,0,180,6729.1771307,10721.634472,0.0,5,1,1,2,8,4,2,4,12,83,1,11,11,1,5,4,1,10,3,2,5,1,2,1,0,0,5,1,202212,4,1035
9000169907,229000,7908.064543425007,7,0,5,0,0,0,0,0,80,7585.5045547,10428.273803,0.0,3,1,1,2,1,1,2,3,4,12,1,8,8,1,3,3,1,2,2,4,3,1,3,1,0,0,3,1,202301,2,1021
9000170009,105000,3882.8082561790116,6,0,4,0,2,0,5,0,95,5147.0007319,7021.2603886,0.0,2,3,3,2,5,3,2,2,5,53,1,6,6,1,2,2,1,2,3,2,6,1,2,1,0,0,2,1,202211,2,1029
9000170018,51755,1827.4925831639111,7,0,0,0,0,0,16,0,59,9449.7062917,12911.427584,0.0,2,1,1,2,3,2,2,2,4,32,1,7,7,1,4,2,1,4,2,5,5,1,5,1,0,2,2,1,202211,2,1025
9000170294,97200,4847.938927713659,4,0,0,0,0,0,10,8,0,28760.041468,0.0,97787.313075,3,1,1,1,3,2,1,3,18,31,1,8,8,1,4,3,1,6,1,5,1,1,4,1,1,0,4,1,202211,0,1025
9000170440,56000,2020.0414973473798,7,0,0,0,0,0,21,0,80,5695.5067798,7361.5837238,0.0,3,1,1,2,4,2,2,3,16,43,1,8,8,1,8,4,1,6,3,3,2,2,6,1,5,0,8,1,202211,2,1027
9000170535,53000,1864.3595343769728,7,0,0,0,0,0,0,0,120,11408.468998,16150.18772,0.0,2,1,1,1,2,1,1,2,8,21,1,10,10,1,4,2,1,6,1,5,3,1,4,1,2,0,4,1,202211,2,1023
9000170577,277000,12203.165352508124,6,0,0,0,0,0,0,0,90,5427.4005841,8252.4878763,0.0,2,1,1,2,3,2,2,2,2,33,1,8,8,1,2,3,1,2,3,3,3,2,6,1,0,0,2,1,202211,2,1025
9000170606,69500,2410.259890551303,4,0,0,0,0,0,0,0,80,33671.079624,0.0,128145.91389,3,1,2,2,5,3,1,2,0,53,1,6,6,1,6,3,1,6,3,2,1,1,1,1,3,0,6,1,202212,2,1029
9000170823,360000,13730.662679075369,7,0,0,0,0,0,7,0,85,25789.272091,39792.894651,0.0,2,1,1,2,6,3,1,2,11,62,1,7,7,1,3,2,1,4,2,4,3,1,5,1,0,1,2,1,202212,2,1031
9000170839,390000,14275.2004332498,4,0,0,0,0,0,3,0,0,33008.369414,46260.236384,0.0,2,1,1,1,3,2,1,2,1,31,1,8,8,1,4,2,1,6,1,5,6,1,4,1,2,0,4,1,202211,0,1025
9000170912,57000,2172.097064524439,8,0,38,16,3,0,70,16,132,29887.012603,0.0,88215.455987,3,1,2,2,5,3,2,3,7,53,1,11,11,2,4,3,1,6,3,1,7,1,1,1,1,0,4,1,202212,3,1029
9000171072,53000,2422.1730251888184,7,0,0,0,0,0,0,0,90,16199.180542,0.0,52197.437852,2,1,1,2,5,3,2,2,6,52,1,10,10,1,2,2,1,2,2,4,1,4,6,2,0,0,2,1,202210,2,1029
9000171153,35000,1802.6245574855084,7,0,0,0,0,0,0,0,72,6350.2220662,9418.8154226,0.0,2,1,1,2,9,4,2,2,8,92,1,9,9,1,4,2,1,6,2,5,6,1,5,1,2,0,4,1,202212,2,1037
9000171285,150000,5572.101291161092,4,11,10,0,3,0,12,0,0,11701.681913,16021.697568,0.0,1,3,3,1,9,4,1,1,8,91,1,2,2,1,2,1,1,7,1,5,6,1,2,1,1,0,2,1,202212,0,1037
9000171459,70000,2399.425888175801,6,0,1,0,24,0,10,0,35,9595.3311723,12974.570525,0.0,2,3,3,1,2,1,1,2,7,21,1,7,7,97,3,1,1,4,1,5,4,1,4,1,0,1,2,1,202211,1,1023
9000171601,250000,15114.424497077709,5,0,0,0,0,0,0,0,80,11011.775996,17579.790663,0.0,2,1,4,2,6,3,2,2,2,64,1,3,3,1,2,2,1,2,4,6,4,2,6,1,0,0,2,1,202212,2,1031
9000171648,115000,4057.1053663417797,7,0,2,0,0,0,0,0,40,6710.9405945,0.0,17087.890081,2,1,1,2,3,2,2,2,0,32,1,11,11,1,3,2,1,6,2,4,1,1,5,1,1,0,3,1,202211,1,1025
9000171749,200000,7812.35133742569,3,0,0,2,10,0,20,0,0,32119.246915,47875.628306,0.0,1,3,2,2,9,4,2,1,5,93,1,1,1,2,3,1,1,3,3,1,2,2,6,1,0,2,1,1,202212,0,1037
9000171774,155000,5994.02656363986,4,0,0,0,5,0,15,0,0,9668.0236044,0.0,44576.097406,1,3,3,1,1,1,1,1,0,13,1,1,1,2,3,1,1,3,3,3,7,1,3,1,0,2,1,1,202211,0,1021
9000171803,392000,13987.792190331344,7,0,0,0,0,0,10,0,0,8832.6247096,12949.347196,0.0,2,3,3,2,6,3,2,2,2,62,1,5,5,1,3,2,1,4,2,4,4,1,5,1,0,1,2,1,202211,0,1031
9000171825,133610,4841.962810407537,6,0,2,0,0,0,5,1,115,5185.7899242,0.0,14386.301899,3,1,1,2,3,2,2,3,6,33,1,11,11,1,3,5,1,2,3,3,1,4,6,2,0,0,3,1,202211,3,1025
9000171829,587000,24508.35107594536,4,0,0,0,0,0,0,0,0,31333.33733,43647.495588,0.0,3,1,1,2,8,4,1,2,0,83,1,6,6,97,3,5,1,10,3,1,6,2,6,1,0,0,3,1,202210,0,1035
9000171918,49366,2646.106011492778,7,0,3,0,0,0,10,0,90,3865.998707,5880.0063128,0.0,2,1,1,2,7,3,2,2,9,72,1,11,11,1,2,2,1,2,2,5,6,1,5,1,0,0,2,1,202211,2,1033
9000171987,104727,3737.035167676593,8,0,0,0,0,0,16,0,40,3886.8771371,0.0,13063.739323,1,3,3,2,5,3,2,1,1,53,1,9,9,1,1,1,2,9,3,1,1,1,1,1,0,0,1,1,202211,1,1029
9000172103,180000,6429.791156805228,7,0,8,2,1,0,5,1,80,6498.231943,10121.430195,0.0,2,1,1,2,7,3,2,2,2,72,1,11,11,1,2,2,1,2,2,5,6,1,5,1,0,0,2,1,202211,2,1033
9000172135,140000,5004.788154624586,6,0,0,0,0,0,0,0,15,5616.2724683,0.0,23991.606144,2,1,1,2,2,1,2,2,2,22,1,4,4,1,4,2,1,4,2,4,7,1,5,1,1,1,3,1,202211,2,1023
9000172323,84000,2967.4472155603185,3,0,0,0,0,0,0,0,0,10230.806506,0.0,34458.379524,2,1,1,2,5,3,2,2,0,53,1,6,6,1,2,1,1,10,3,2,1,1,1,1,0,0,2,1,202211,0,1029
9000172371,140000,5134.429079570841,5,0,0,0,0,0,0,0,78,6847.2098153,9738.3699626,0.0,2,3,3,2,5,3,2,2,4,52,1,6,6,1,2,2,1,2,2,4,3,1,5,1,0,0,2,1,202211,2,1029
9000172470,214000,7976.106357587849,7,0,0,0,0,0,0,0,0,10065.819767,12255.39215,0.0,7,1,1,2,2,1,1,7,0,23,1,5,5,97,10,6,1,4,3,1,2,4,6,2,2,1,9,1,202210,0,1023
9000172476,200000,7857.721887996123,8,0,5,10,10,0,8,5,0,8477.2651013,0.0,25374.865806,1,3,3,1,2,1,2,1,0,21,1,11,11,1,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202210,0,1023
9000172523,110000,6315.234015928285,6,0,0,0,0,0,0,0,0,4187.3105162,6720.4440259,0.0,2,2,1,2,6,3,2,2,0,62,1,9,9,1,2,2,1,10,2,4,5,1,5,1,0,0,2,1,202212,0,1031
9000172678,145000,4903.228053964857,4,0,0,0,0,0,20,7,45,6930.291466,10031.163325,0.0,2,3,1,2,3,2,2,2,3,33,1,7,7,1,4,2,1,4,3,2,4,1,2,1,1,1,3,1,202211,1,1025
9000172781,125000,4977.622241635733,5,0,0,0,0,0,0,0,40,17264.48297,0.0,42815.521739,2,1,1,1,5,3,2,2,0,51,1,10,10,1,3,3,1,6,1,5,1,1,4,1,1,0,3,1,202211,1,1029
9000172820,72000,3863.5807015121454,6,0,5,0,2,0,5,2,40,8949.9663595,0.0,26831.121565,1,1,1,2,5,3,2,2,2,53,1,11,11,1,3,1,1,5,3,2,1,1,2,1,2,0,3,1,202211,1,1029
9000173064,100000,3736.307665182878,4,0,15,3,0,0,40,11,0,9969.6467774,0.0,30835.012605,2,1,1,2,7,3,2,2,0,72,1,11,11,1,2,1,1,10,2,4,7,1,5,1,0,0,2,1,202211,0,1033
9000173370,54020,1842.0455966311927,4,0,0,0,0,0,0,0,133,8528.1141488,12771.251838,0.0,4,1,1,1,1,1,2,4,17,11,1,9,9,1,4,5,1,10,1,5,2,1,4,1,0,0,4,1,202211,3,1021
9000173400,210022,7505.285444464365,3,0,2,0,0,0,2,0,40,26614.037212,38109.599955,0.0,2,3,3,2,5,3,2,2,3,53,1,3,3,2,2,2,1,7,3,2,2,1,2,1,0,0,2,1,202211,1,1029
9000173488,46975,1822.3703560580234,5,0,0,0,0,0,0,0,40,5477.5884602,7754.4598965,0.0,2,2,1,2,2,1,2,2,8,22,1,6,6,1,3,3,1,6,2,4,6,4,6,2,1,0,3,1,202211,1,1023
9000173502,88273,3557.576303264116,6,0,2,0,1,0,7,2,172,5259.1816941,6671.4866915,0.0,4,1,1,2,5,3,2,4,5,53,1,6,6,1,4,4,1,8,3,2,3,1,2,1,0,0,4,1,202211,4,1029
9000173715,260000,9631.126381001566,8,0,0,0,0,0,0,0,80,8492.4715739,0.0,23187.471218,2,1,1,2,9,4,2,2,12,93,1,11,11,1,2,2,1,2,3,1,7,1,1,1,0,0,2,1,202211,2,1037
9000173738,59000,3224.170039378416,5,0,0,0,0,0,0,0,0,6797.6666225,9344.7849212,0.0,1,2,1,2,4,2,2,1,0,42,1,7,7,1,1,3,2,9,2,5,3,1,5,1,0,0,1,1,202212,0,1027
9000173858,81667,3125.034631179329,5,0,0,0,0,5,14,0,55,31845.131014,0.0,113591.07091,2,1,1,2,3,2,2,2,12,32,1,7,7,1,4,4,1,4,2,5,7,4,6,2,1,1,3,1,202210,1,1025
9000173875,34200,1956.5179645648627,7,0,0,0,0,4,35,12,65,4182.9188593,5797.461566,0.0,2,1,1,2,7,3,2,2,11,73,1,8,8,1,4,2,1,4,3,3,2,1,3,1,0,2,2,1,202211,2,1033
9000174049,63000,3298.7916594060734,4,0,0,0,0,0,0,0,0,9480.7837862,12389.416442,0.0,2,1,1,2,4,2,2,2,12,43,2,6,6,1,4,2,1,6,3,3,4,1,3,1,2,0,3,1,202211,1,1027
9000174106,539000,20169.864866257594,6,0,0,0,0,0,2,0,80,3809.1924734,5299.1507123,0.0,2,1,1,2,2,1,2,3,6,23,1,7,7,1,3,3,1,8,3,2,5,1,2,1,1,0,3,1,202211,2,1023
9000174129,40000,1910.2341659853541,8,0,0,0,0,0,0,0,50,8351.804797,12235.076841,0.0,2,1,1,2,4,2,2,2,0,42,1,11,11,1,2,2,1,2,2,5,5,1,5,1,0,0,2,1,202212,1,1027
9000174241,79000,2751.161494030623,7,0,0,0,4,0,6,0,40,3508.1433421,4483.2025704,0.0,1,2,1,2,5,3,2,1,3,53,1,6,6,1,1,1,2,1,3,2,3,1,2,1,0,0,1,1,202211,1,1029
9000174384,55000,2029.655289118747,7,0,5,6,8,0,35,0,80,7180.7115453,11131.103911,0.0,3,1,1,2,3,2,2,3,8,32,1,10,10,3,3,3,1,2,2,5,2,1,5,1,0,0,3,1,202211,2,1025
9000174423,64000,2199.33471771953,7,0,0,0,0,0,25,0,0,3736.521071,5075.215234,0.0,2,1,1,1,3,2,2,2,2,31,1,6,6,1,2,2,1,10,1,5,5,1,4,1,0,0,2,1,202211,0,1025
9000174600,96500,3385.5317780841397,8,0,0,0,0,0,5,0,80,10287.930572,16749.550364,0.0,3,2,1,2,6,3,2,3,7,62,1,8,8,1,4,3,1,6,2,4,3,1,5,1,1,0,4,1,202211,2,1031
9000174793,60000,2141.9885613537062,8,0,0,0,0,0,4,1,0,8004.3056506,0.0,27263.840652,1,2,1,2,9,4,2,1,3,92,1,6,6,1,1,2,2,9,2,4,7,1,5,1,0,0,1,1,202210,0,1037
9000174981,95000,3297.9635471764695,6,0,0,0,0,0,5,0,40,2061.5871706,0.0,7755.8916672,2,1,1,1,1,1,2,2,0,11,1,6,6,1,2,2,1,10,1,5,1,1,2,1,0,0,2,1,202211,1,1021
9000175118,140000,5148.621593032848,3,0,0,0,0,0,0,0,54,17169.5011,25434.600416,0.0,1,1,1,2,6,3,2,1,3,62,1,5,5,1,1,1,2,1,2,4,3,1,1,1,0,0,1,1,202211,1,1031
9000175386,60000,2992.6551672827745,6,0,0,0,0,0,1,0,0,6469.4507174,0.0,26341.271245,2,2,1,1,3,2,1,2,6,31,1,6,6,4,2,2,1,10,1,5,1,2,6,1,0,0,2,1,202211,0,1025
9000175392,63000,2203.3295575535367,4,0,0,0,0,0,0,0,0,9327.5829228,12142.597145,0.0,1,3,3,2,3,2,2,1,0,32,1,5,5,2,1,1,2,1,2,4,4,1,5,1,0,0,1,1,202211,0,1025
9000175734,64000,2107.3178829461767,5,0,2,0,0,0,1,0,40,11196.91781,16057.755603,0.0,1,3,3,2,7,3,1,1,2,72,1,7,7,1,1,1,2,1,2,5,6,1,5,1,0,0,1,1,202212,1,1033
9000175735,96000,3391.3682463546497,7,0,1,0,0,0,10,2,45,3469.1128516,0.0,12178.790281,1,1,1,2,2,1,2,1,4,23,1,6,6,1,2,1,1,5,3,2,1,1,2,1,1,0,2,1,202210,1,1023
9000208392,110015,3889.4745571975645,7,0,0,0,5,0,13,0,90,19271.706417,24552.4063,0.0,4,2,1,1,2,1,2,2,0,21,1,8,8,3,6,3,1,4,1,5,5,1,4,1,0,2,4,1,202301,2,1023
9000208445,298000,10912.626325084299,5,0,0,0,0,0,0,0,12,13109.107588,18824.816506,0.0,1,1,2,2,4,2,2,2,15,43,1,6,6,1,5,2,1,5,3,1,6,4,6,2,4,0,5,2,202301,1,1028
9000208459,100000,3393.4737561343472,6,0,0,0,0,0,5,0,8,24293.210561,34634.112152,0.0,1,3,1,2,9,4,1,1,3,92,1,6,6,1,3,2,1,3,2,5,3,1,5,1,1,1,2,1,202212,1,1037
